Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Customer Type,Country,City,State,Postal Code,Region,Product ID,Category,Product,Sales,Quantity,Discount,Profit
CA-2014-101182,5/9/2014,6/9/2014,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West,TEC-PH-10003589,Technology,Phones,43.176,3,0.2,15.1116
US-2014-132297,28-05-2014,3/6/2014,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10003364,Office Supplies,Binders,58.34,2,0,28.0032
US-2014-132297,28-05-2014,3/6/2014,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,TEC-PH-10002834,Technology,Phones,539.97,3,0,134.9925
CA-2011-100328,29-01-2011,4/2/2011,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000343,Office Supplies,Binders,3.928,1,0.2,1.3257
CA-2014-118773,10/2/2014,15-02-2014,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004584,Office Supplies,Binders,252.784,4,0.8,-417.0936
CA-2014-118773,10/2/2014,15-02-2014,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10002402,Technology,Accessories,127.984,2,0.2,15.998
CA-2014-118773,10/2/2014,15-02-2014,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10000550,Furniture,Furnishings,3.984,2,0.6,-2.6892
CA-2014-118773,10/2/2014,15-02-2014,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10000055,Office Supplies,Appliances,12.992,2,0.8,-32.48
US-2014-159205,1/4/2014,3/4/2014,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10001591,Furniture,Furnishings,61,5,0,25.62
US-2014-159205,1/4/2014,3/4/2014,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10000526,Technology,Phones,671.93,7,0,188.1404
CA-2013-112123,4/3/2013,9/3/2013,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10001071,Office Supplies,Binders,447.86,7,0,219.4514
CA-2013-112123,4/3/2013,9/3/2013,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001557,Technology,Phones,479.95,5,0,129.5865
CA-2013-112123,4/3/2013,9/3/2013,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001977,Office Supplies,Paper,166.44,3,0,79.8912
CA-2012-114468,23-08-2012,23-08-2012,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-SU-10004231,Office Supplies,Supplies,31.68,4,0.2,2.772
CA-2012-114468,23-08-2012,23-08-2012,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-PA-10000809,Office Supplies,Paper,10.368,2,0.2,3.6288
CA-2012-114468,23-08-2012,23-08-2012,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-FA-10003021,Office Supplies,Fasteners,12.032,8,0.2,2.256
CA-2012-114468,23-08-2012,23-08-2012,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-AP-10000696,Office Supplies,Appliances,5.768,2,0.8,-13.5548
CA-2014-135692,28-04-2014,2/5/2014,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-LA-10001158,Office Supplies,Labels,33.12,4,0.2,11.592
CA-2014-135692,28-04-2014,2/5/2014,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10002268,Furniture,Bookcases,220.2656,4,0.32,-42.1096
CA-2014-131233,15-04-2014,20-04-2014,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000829,Office Supplies,Binders,10.776,3,0.2,3.5022
CA-2014-131233,15-04-2014,20-04-2014,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,New York City,New York,10024,East,FUR-BO-10003441,Furniture,Bookcases,242.352,3,0.2,9.0882
CA-2014-119578,23-12-2014,28-12-2014,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,Rhode Island,2908,East,OFF-SU-10003505,Office Supplies,Supplies,695.16,6,0,34.758
CA-2014-119578,23-12-2014,28-12-2014,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,Rhode Island,2908,East,FUR-BO-10003660,Furniture,Bookcases,220.98,1,0,50.8254
CA-2013-124562,9/12/2013,13-12-2013,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Ohio,43229,East,OFF-BI-10001267,Office Supplies,Binders,12.957,7,0.7,-9.5018
US-2014-140074,24-03-2014,30-03-2014,Standard Class,EC-14050,Erin Creighton,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,25.68,6,0,11.556
CA-2013-103037,26-07-2013,30-07-2013,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Houston,Texas,77070,Central,OFF-LA-10004345,Office Supplies,Labels,15.712,4,0.2,5.6956
CA-2014-127460,11/7/2014,15-07-2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Aurora,Illinois,60505,Central,OFF-ST-10004340,Office Supplies,Storage,298.464,6,0.2,26.1156
CA-2013-121671,18-07-2013,23-07-2013,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001471,Office Supplies,Paper,21.93,3,0,10.0878
CA-2013-121671,18-07-2013,23-07-2013,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10002344,Office Supplies,Storage,242.94,3,0,4.8588
CA-2013-121671,18-07-2013,23-07-2013,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001892,Office Supplies,Paper,7.64,1,0,3.7436
CA-2013-121671,18-07-2013,23-07-2013,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001934,Office Supplies,Paper,51.84,8,0,25.4016
CA-2013-121671,18-07-2013,23-07-2013,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10000078,Office Supplies,Storage,265.17,1,0,47.7306
CA-2013-150350,24-08-2013,31-08-2013,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,TEC-MA-10001972,Technology,Machines,837.6,3,0.2,62.82
CA-2013-150350,24-08-2013,31-08-2013,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10002504,Office Supplies,Envelopes,135.9,5,0,63.873
CA-2013-150350,24-08-2013,31-08-2013,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10002160,Office Supplies,Paper,34.68,6,0,16.9932
CA-2013-150350,24-08-2013,31-08-2013,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,FUR-CH-10001973,Furniture,Chairs,532.704,6,0.2,-39.9528
CA-2013-150350,24-08-2013,31-08-2013,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10001492,Office Supplies,Appliances,43.1,5,0,11.206
CA-2013-150350,24-08-2013,31-08-2013,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-SU-10002189,Office Supplies,Supplies,15.88,4,0,0.1588
CA-2012-121720,11/6/2012,12/6/2012,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,FUR-CH-10003312,Furniture,Chairs,1123.92,5,0.2,-182.637
CA-2012-121720,11/6/2012,12/6/2012,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,TEC-PH-10002496,Technology,Phones,249.584,2,0.2,31.198
CA-2012-121720,11/6/2012,12/6/2012,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10003464,Furniture,Furnishings,48.672,3,0.2,7.3008
CA-2012-121720,11/6/2012,12/6/2012,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-AR-10000380,Office Supplies,Art,60.768,2,0.2,7.596
CA-2012-121720,11/6/2012,12/6/2012,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10004593,Office Supplies,Binders,78.6,5,0.7,-62.88
CA-2012-121720,11/6/2012,12/6/2012,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10001308,Office Supplies,Binders,3.768,2,0.7,-3.14
CA-2012-121720,11/6/2012,12/6/2012,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10001780,Office Supplies,Storage,1036.624,2,0.2,51.8312
CA-2012-121720,11/6/2012,12/6/2012,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10003816,Office Supplies,Storage,563.808,4,0.2,21.1428
CA-2014-149895,9/9/2014,13-09-2014,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,258.528,2,0.4,-47.3968
CA-2014-147564,3/10/2014,7/10/2014,Standard Class,BP-11155,Becky Pak,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004438,Office Supplies,Paper,49.12,4,0,23.0864
CA-2011-136399,16-12-2011,17-12-2011,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004090,Furniture,Furnishings,44.46,2,0,14.6718
CA-2011-136399,16-12-2011,17-12-2011,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-CH-10002602,Furniture,Chairs,241.568,2,0.2,18.1176
CA-2011-136399,16-12-2011,17-12-2011,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10001142,Technology,Accessories,395,5,0,39.5
CA-2011-136399,16-12-2011,17-12-2011,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-PH-10004977,Technology,Phones,627.168,4,0.2,70.5564
CA-2011-107916,24-08-2011,26-08-2011,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10004586,Furniture,Furnishings,13.28,2,0,6.3744
CA-2011-107916,24-08-2011,26-08-2011,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,New York,11572,East,OFF-BI-10001116,Office Supplies,Binders,12.672,3,0.2,4.4352
CA-2014-164168,13-11-2014,19-11-2014,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10000666,Office Supplies,Binders,30.56,5,0.8,-45.84
CA-2014-164168,13-11-2014,19-11-2014,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-ST-10002583,Office Supplies,Storage,77.952,3,0.2,-15.5904
CA-2014-164168,13-11-2014,19-11-2014,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10004908,Technology,Phones,67.992,1,0.2,8.499
CA-2014-164168,13-11-2014,19-11-2014,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-EN-10001219,Office Supplies,Envelopes,12.224,2,0.2,4.4312
CA-2014-164168,13-11-2014,19-11-2014,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,TEC-AC-10004568,Technology,Accessories,44.784,2,0.2,-0.5598
CA-2014-164168,13-11-2014,19-11-2014,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10001756,Furniture,Furnishings,22.848,3,0.6,-17.7072
CA-2012-112557,25-04-2012,28-04-2012,First Class,JL-15850,John Lucas,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002311,Office Supplies,Appliances,206.43,3,0,90.8292
US-2011-122959,12/12/2011,12/12/2011,Same Day,CY-12745,Craig Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10003650,Office Supplies,Binders,210.392,2,0.8,-336.6272
CA-2014-162572,26-09-2014,28-09-2014,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,TEC-AC-10003628,Technology,Accessories,119.96,5,0.2,35.988
CA-2014-162572,26-09-2014,28-09-2014,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10001547,Office Supplies,Art,10.608,6,0.2,0.9282
US-2013-148110,6/9/2013,12/9/2013,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10002647,Furniture,Chairs,347.802,7,0.3,-24.843
CA-2014-131828,12/2/2014,14-02-2014,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004495,Furniture,Chairs,963.136,4,0.2,108.3528
CA-2014-131828,12/2/2014,14-02-2014,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,TEC-PH-10002923,Technology,Phones,88.776,3,0.2,7.7679
CA-2011-109218,30-06-2011,3/7/2011,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001374,Office Supplies,Art,32.4,5,0,10.368
CA-2013-120558,8/6/2013,11/6/2013,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,New York,10035,East,OFF-PA-10003441,Office Supplies,Paper,32.4,5,0,15.552
US-2011-109036,20-12-2011,25-12-2011,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10002043,Office Supplies,Labels,31.05,3,0,14.904
CA-2012-147830,15-12-2012,18-12-2012,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002049,Technology,Accessories,2025.36,6,0.2,607.608
CA-2012-147830,15-12-2012,18-12-2012,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,TEC-MA-10000418,Technology,Machines,1799.994,2,0.7,-2639.9912
CA-2012-147830,15-12-2012,18-12-2012,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,TEC-PH-10004908,Technology,Phones,101.988,2,0.4,-16.998
CA-2012-147830,15-12-2012,18-12-2012,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10004091,Furniture,Furnishings,262.864,7,0.2,69.0018
CA-2014-150497,21-07-2014,25-07-2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369,Central,OFF-BI-10004600,Office Supplies,Binders,735.98,2,0,331.191
CA-2011-128986,3/8/2011,5/8/2011,Second Class,GH-14410,Gary Hansen,Home Office,United States,Glendale,Arizona,85301,West,OFF-PA-10001289,Office Supplies,Paper,93.024,3,0.2,33.7212
CA-2012-139584,24-08-2012,28-08-2012,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009,East,FUR-TA-10001539,Furniture,Tables,284.364,2,0.4,-75.8304
CA-2012-139584,24-08-2012,28-08-2012,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009,East,TEC-AC-10001266,Technology,Accessories,26,2,0,11.7
US-2013-162677,27-03-2013,28-03-2013,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-ST-10001291,Office Supplies,Storage,67.64,5,0.2,5.9185
US-2013-162677,27-03-2013,28-03-2013,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10001314,Technology,Accessories,119.976,3,0.2,-17.9964
US-2011-150924,12/9/2011,16-09-2011,Second Class,PT-19090,Pete Takahito,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004040,Office Supplies,Binders,5.18,5,0.8,-8.029
CA-2011-153969,21-09-2011,25-09-2011,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10001539,Office Supplies,Envelopes,15.56,2,0,7.3132
CA-2011-153969,21-09-2011,25-09-2011,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10004483,Office Supplies,Envelopes,78.35,5,0,36.8245
CA-2011-153969,21-09-2011,25-09-2011,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001615,Office Supplies,Art,59.52,3,0,15.4752
CA-2011-153969,21-09-2011,25-09-2011,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000327,Office Supplies,Paper,38.52,9,0,17.334
CA-2011-153969,21-09-2011,25-09-2011,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10001299,Technology,Phones,239.984,2,0.2,23.9984
CA-2011-153969,21-09-2011,25-09-2011,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002246,Office Supplies,Paper,19.35,3,0,9.4815
CA-2013-146682,30-10-2013,1/11/2013,First Class,KW-16435,Katrina Willman,Consumer,United States,Lansing,Michigan,48911,Central,FUR-FU-10002671,Furniture,Furnishings,67,5,0,32.16
CA-2013-138695,29-05-2013,4/6/2013,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,FUR-CH-10003833,Furniture,Chairs,390.272,8,0.2,-24.392
CA-2013-138695,29-05-2013,4/6/2013,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001667,Office Supplies,Paper,62.192,13,0.2,19.435
CA-2014-107461,22-12-2014,27-12-2014,Second Class,PK-19075,Pete Kriz,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10002003,Office Supplies,Binders,23.88,6,0,11.2236
US-2013-133879,22-03-2013,29-03-2013,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004465,Office Supplies,Binders,3.168,2,0.8,-4.752
US-2013-133879,22-03-2013,29-03-2013,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000665,Furniture,Chairs,528.43,5,0.3,0
US-2013-133879,22-03-2013,29-03-2013,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10004956,Office Supplies,Art,13.392,3,0.2,1.5066
CA-2014-157483,12/11/2014,19-11-2014,Standard Class,EP-13915,Emily Phan,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AR-10004260,Office Supplies,Art,181.86,7,0,50.9208
US-2014-132059,24-09-2014,30-09-2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-BO-10001811,Furniture,Bookcases,180.588,2,0.7,-240.784
US-2014-132059,24-09-2014,30-09-2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,TEC-AC-10003280,Technology,Accessories,47.984,2,0.2,0.5998
CA-2014-122280,11/9/2014,11/9/2014,Same Day,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004911,Office Supplies,Paper,18.76,2,0,9.0048
CA-2014-105235,6/12/2014,12/12/2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001487,Furniture,Furnishings,20.94,3,0,6.0726
CA-2014-105235,6/12/2014,12/12/2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,58.68,2,0,18.1908
CA-2014-105235,6/12/2014,12/12/2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,OFF-AP-10001271,Office Supplies,Appliances,254.9,5,0,68.823
CA-2014-152912,10/11/2014,13-11-2014,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-BI-10004728,Office Supplies,Binders,9.64,2,0,4.4344
CA-2014-152912,10/11/2014,13-11-2014,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,TEC-AC-10004666,Technology,Accessories,826.62,3,0,355.4466
CA-2014-152912,10/11/2014,13-11-2014,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-ST-10003208,Office Supplies,Storage,1633.14,9,0,473.6106
CA-2014-152912,10/11/2014,13-11-2014,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-ST-10003208,Office Supplies,Storage,544.38,3,0,157.8702
CA-2011-123498,7/11/2011,9/11/2011,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000632,Office Supplies,Binders,26.046,3,0.8,-44.2782
CA-2011-123498,7/11/2011,9/11/2011,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-EN-10004773,Office Supplies,Envelopes,74.352,3,0.2,26.9526
CA-2014-159352,13-03-2014,18-03-2014,Standard Class,KB-16585,Ken Black,Corporate,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004700,Technology,Phones,69.93,7,0,32.1678
US-2014-146416,21-10-2014,23-10-2014,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695,West,OFF-LA-10003714,Office Supplies,Labels,3.75,1,0,1.8
US-2014-146416,21-10-2014,23-10-2014,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695,West,OFF-BI-10001787,Office Supplies,Binders,20.928,4,0.2,7.5864
US-2012-163783,27-12-2012,1/1/2013,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Chicago,Illinois,60610,Central,OFF-ST-10002957,Office Supplies,Storage,12.672,3,0.2,-3.168
CA-2014-123981,3/10/2014,9/10/2014,Standard Class,RW-19630,Rob Williams,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002115,Technology,Phones,65.99,1,0,17.1574
CA-2014-158953,5/6/2014,9/6/2014,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Missouri City,Texas,77489,Central,OFF-BI-10002557,Office Supplies,Binders,6.37,7,0.8,-9.555
CA-2011-165428,1/9/2011,4/9/2011,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10002949,Office Supplies,Binders,3.648,3,0.8,-6.0192
CA-2011-165428,1/9/2011,4/9/2011,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10004100,Office Supplies,Paper,31.104,6,0.2,10.8864
CA-2013-169026,9/8/2013,14-08-2013,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Jackson,Mississippi,39212,South,OFF-FA-10001883,Office Supplies,Fasteners,23.34,3,0,0.2334
CA-2014-109750,23-07-2014,29-07-2014,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,New York City,New York,10009,East,TEC-PH-10000702,Technology,Phones,29.97,3,0,14.0859
CA-2012-149384,10/7/2012,10/7/2012,Same Day,EH-13945,Eric Hoffmann,Consumer,United States,Tempe,Arizona,85281,West,OFF-BI-10003196,Office Supplies,Binders,3.366,3,0.7,-2.244
CA-2011-131527,1/12/2011,7/12/2011,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001644,Technology,Phones,95.968,4,0.2,9.5968
CA-2014-164000,19-12-2014,23-12-2014,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003183,Office Supplies,Art,18.704,7,0.2,2.338
CA-2011-164224,18-05-2011,20-05-2011,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,FUR-FU-10000308,Furniture,Furnishings,149.232,3,0.2,3.7308
CA-2011-164224,18-05-2011,20-05-2011,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10001526,Office Supplies,Paper,15.936,4,0.2,5.7768
CA-2011-158372,10/11/2011,16-11-2011,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,TEC-PH-10002103,Technology,Phones,601.536,8,0.2,60.1536
CA-2011-158372,10/11/2011,16-11-2011,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,TEC-AC-10004209,Technology,Accessories,10.99,1,0,4.2861
CA-2011-158372,10/11/2011,16-11-2011,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,FUR-FU-10000397,Furniture,Furnishings,39.88,2,0,11.1664
CA-2011-158372,10/11/2011,16-11-2011,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,OFF-PA-10002137,Office Supplies,Paper,62.24,8,0,28.008
CA-2011-158372,10/11/2011,16-11-2011,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001867,Furniture,Furnishings,53.2,5,0,14.896
CA-2011-158372,10/11/2011,16-11-2011,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,OFF-LA-10000407,Office Supplies,Labels,39.84,8,0,18.3264
CA-2013-108882,9/1/2013,15-01-2013,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727,West,TEC-AC-10000420,Technology,Accessories,349.95,5,0,118.983
CA-2013-108882,9/1/2013,15-01-2013,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727,West,TEC-PH-10002726,Technology,Phones,377.928,9,0.2,141.723
US-2014-108245,23-09-2014,28-09-2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-EN-10001415,Office Supplies,Envelopes,13.392,3,0.2,5.022
US-2014-108245,23-09-2014,28-09-2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-BI-10000773,Office Supplies,Binders,11.228,7,0.8,-18.5262
CA-2011-142314,23-12-2011,28-12-2011,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Richmond,Indiana,47374,Central,OFF-AP-10002350,Office Supplies,Appliances,207.24,11,0,58.0272
CA-2013-132409,27-05-2013,2/6/2013,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001919,Office Supplies,Art,1.504,1,0.2,0.1692
CA-2013-132409,27-05-2013,2/6/2013,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002082,Office Supplies,Appliances,34.848,2,0.2,6.534
CA-2014-150189,9/7/2014,11/7/2014,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Mateo,California,94403,West,OFF-LA-10002762,Office Supplies,Labels,75.18,6,0,35.3346
CA-2011-114433,13-05-2011,17-05-2011,Standard Class,NP-18325,Naresj Patel,Consumer,United States,Oakland,California,94601,West,TEC-AC-10002800,Technology,Accessories,149.97,3,0,52.4895
